INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
954	5	0	1341	681	661	621	36	25	601	611	417	517	13	56	1118	1484	1503	11201	-1	-1	-1	-1
955	5	0	1341	681	661	621	36	25	601	611	418	518	13	56	1119	1484	1503	11201	-1	-1	-1	-1
956	5	0	1341	681	661	621	36	25	601	611	418	518	56	68	1119	1484	1503	11201	-1	-1	-1	-1
957	6	0	1342	682	662	622	37	26	602	612	419	519	57	69	920	1020	1120	1485	1504	2000	11202	-1
958	6	0	1342	682	662	622	37	26	602	612	419	519	57	69	920	1020	1120	1485	1504	2000	11202	-1
959	6	0	1342	682	662	622	37	26	602	612	420	520	57	69	921	1021	1121	1485	1504	2000	11202	-1
960	6	0	1342	682	662	622	37	26	602	612	419	519	2	81	920	1020	1120	1485	1504	2000	11202	-1
961	6	0	1342	682	662	622	37	26	602	612	420	520	2	81	921	1021	1121	1485	1504	2000	11202	-1
962	6	0	1342	682	662	622	37	26	602	612	420	520	57	69	921	1021	1121	1485	1504	2000	11202	-1
963	6	0	1342	682	662	622	37	26	602	612	421	521	57	69	922	1022	1122	1485	1504	2000	11202	-1
964	6	0	1342	682	662	622	37	26	602	612	421	521	69	81	922	1022	1122	1485	1504	2000	11202	-1
965	6	0	1342	682	662	622	37	26	602	612	422	522	69	81	923	1023	1123	1485	1504	2000	11202	-1
966	6	0	1342	682	662	622	37	26	602	612	422	522	69	81	923	1023	1123	1485	1504	2000	11202	-1
967	6	0	1342	682	662	622	37	26	602	612	423	523	69	81	924	1024	1124	1485	1504	2000	11202	-1
968	6	0	1342	682	662	622	37	26	602	612	423	523	57	69	924	1024	1124	1485	1504	2000	11202	-1
969	6	0	1342	682	662	622	37	26	602	612	424	524	57	69	925	1025	1125	1485	1504	2000	11202	-1
970	6	0	1342	682	662	622	37	26	602	612	424	524	57	69	925	1025	1125	1485	1504	2000	11202	-1
971	6	0	1342	682	662	622	37	26	602	612	425	525	57	69	926	1026	1126	1485	1504	2000	11202	-1
972	6	0	1342	682	662	622	37	26	602	612	424	524	2	81	925	1025	1125	1485	1504	2000	11202	-1
973	6	0	1342	682	662	622	37	26	602	612	425	525	2	81	926	1026	1126	1485	1504	2000	11202	-1
974	6	0	1342	682	662	622	37	26	602	612	425	525	57	69	926	1026	1126	1485	1504	2000	11202	-1
975	6	0	1342	682	662	622	37	26	602	612	426	526	57	69	927	1027	1127	1485	1504	2000	11202	-1
976	6	0	1342	682	662	622	37	26	602	612	426	526	57	69	927	1027	1127	1485	1504	2000	11202	-1
977	6	0	1342	682	662	622	37	26	602	612	427	527	57	69	928	1028	1128	1485	1504	2000	11202	-1
978	6	0	1342	682	662	622	37	26	602	612	427	527	2	81	928	1028	1128	1485	1504	2000	11202	-1
979	6	0	1342	682	662	622	37	26	602	612	428	528	2	81	929	1029	1129	1485	1504	2000	11202	-1
980	6	0	1342	682	662	622	37	26	602	612	428	528	57	69	929	1029	1129	1485	1504	2000	11202	-1
981	8	0	1343	683	663	623	38	27	603	613	429	529	58	70	930	1030	1130	1486	1505	2000	11203	-1
982	8	0	1343	683	663	623	38	27	603	613	429	529	58	70	930	1030	1130	1486	1505	2000	11203	-1
983	8	0	1343	683	663	623	38	27	603	613	430	530	58	70	931	1031	1131	1486	1505	2000	11203	-1
984	8	0	1343	683	663	623	38	27	603	613	429	529	3	82	930	1030	1130	1486	1505	2000	11203	-1
985	8	0	1343	683	663	623	38	27	603	613	430	530	3	82	931	1031	1131	1486	1505	2000	11203	-1
986	8	0	1343	683	663	623	38	27	603	613	430	530	3	82	931	1031	1131	1486	1505	2000	11203	-1
987	8	0	1343	683	663	623	38	27	603	613	431	531	3	82	932	1032	1132	1486	1505	2000	11203	-1
988	8	0	1343	683	663	623	38	27	603	613	431	531	3	82	932	1032	1132	1486	1505	2000	11203	-1
989	8	0	1343	683	663	623	38	27	603	613	432	532	3	82	933	1033	1133	1486	1505	2000	11203	-1
990	8	0	1343	683	663	623	38	27	603	613	432	532	58	70	933	1033	1133	1486	1505	2000	11203	-1
991	8	0	1343	683	663	623	38	27	603	613	433	533	58	70	934	1034	1134	1486	1505	2000	11203	-1
992	8	0	1343	683	663	623	38	27	603	613	433	533	58	70	934	1034	1134	1486	1505	2000	11203	-1
993	8	0	1343	683	663	623	38	27	603	613	434	534	58	70	935	1035	1135	1486	1505	2000	11203	-1
994	8	0	1343	683	663	623	38	27	603	613	434	534	58	70	935	1035	1135	1486	1505	2000	11203	-1
995	8	0	1343	683	663	623	38	27	603	613	435	535	58	70	936	1036	1136	1486	1505	2000	11203	-1
996	8	0	1343	683	663	623	38	27	603	613	434	534	3	82	935	1035	1135	1486	1505	2000	11203	-1
997	8	0	1343	683	663	623	38	27	603	613	435	535	3	82	936	1036	1136	1486	1505	2000	11203	-1
998	8	0	1343	683	663	623	38	27	603	613	435	535	58	70	936	1036	1136	1486	1505	2000	11203	-1
999	8	0	1343	683	663	623	38	27	603	613	436	536	58	70	937	1037	1137	1486	1505	2000	11203	-1
1000	8	0	1343	683	663	623	38	27	603	613	436	536	58	70	937	1037	1137	1486	1505	2000	11203	-1
1001	8	0	1343	683	663	623	38	27	603	613	437	537	58	70	938	1038	1138	1486	1505	2000	11203	-1
1002	8	0	1343	683	663	623	38	27	603	613	437	537	58	70	938	1038	1138	1486	1505	2000	11203	-1
1003	8	0	1343	683	663	623	38	27	603	613	438	538	58	70	939	1039	1139	1486	1505	2000	11203	-1
1004	8	0	1343	683	663	623	38	27	603	613	438	538	58	70	939	1039	1139	1486	1505	2000	11203	-1
1005	10	0	1344	684	664	624	39	28	604	614	439	539	59	71	940	1040	1140	1487	1506	2000	11204	-1
1006	10	0	1344	684	664	624	39	28	604	614	439	539	59	71	940	1040	1140	1487	1506	2000	11204	-1
1007	10	0	1344	684	664	624	39	28	604	614	440	540	59	71	941	1041	1141	1487	1506	2000	11204	-1
1008	10	0	1344	684	664	624	39	28	604	614	439	539	59	71	942	1042	1142	1487	1506	2000	11204	-1
1009	10	0	1344	684	664	624	39	28	604	614	440	540	59	71	943	1043	1143	1487	1506	2000	11204	-1
1010	10	0	1344	684	664	624	39	28	604	614	440	540	4	83	941	1041	1141	1487	1506	2000	11204	-1
1011	10	0	1344	684	664	624	39	28	604	614	441	541	4	83	942	1042	1142	1487	1506	2000	11204	-1
1012	10	0	1344	684	664	624	39	28	604	614	441	541	59	71	940	1040	1140	1487	1506	2000	11204	-1
1013	10	0	1344	684	664	624	39	28	604	614	442	542	59	71	941	1041	1141	1487	1506	2000	11204	-1
1014	10	0	1344	684	664	624	39	28	604	614	442	542	59	71	943	1043	1143	1487	1506	2000	11204	-1
1015	10	0	1344	684	664	624	39	28	604	614	443	543	59	71	944	1044	1144	1487	1506	2000	11204	-1
1016	10	0	1344	684	664	624	39	28	604	614	443	543	59	71	944	1044	1144	1487	1506	2000	11204	-1
1017	10	0	1344	684	664	624	39	28	604	614	444	544	59	71	945	1045	1145	1487	1506	2000	11204	-1
1018	10	0	1344	684	664	624	39	28	604	614	444	544	59	71	945	1045	1145	1487	1506	2000	11204	-1
1019	10	0	1344	684	664	624	39	28	604	614	445	545	59	71	946	1046	1146	1487	1506	2000	11204	-1
1020	10	0	1344	684	664	624	39	28	604	614	444	544	4	83	945	1045	1145	1487	1506	2000	11204	-1
1021	10	0	1344	684	664	624	39	28	604	614	445	545	4	83	946	1046	1146	1487	1506	2000	11204	-1
1022	10	0	1344	684	664	624	39	28	604	614	445	545	4	83	946	1046	1146	1487	1506	2000	11204	-1
1023	10	0	1344	684	664	624	39	28	604	614	446	546	4	83	947	1047	1147	1487	1506	2000	11204	-1
1024	10	0	1344	684	664	624	39	28	604	614	446	546	59	71	947	1047	1147	1487	1506	2000	11204	-1
1025	10	0	1344	684	664	624	39	28	604	614	447	547	59	71	948	1048	1148	1487	1506	2000	11204	-1
1026	10	0	1344	684	664	624	39	28	604	614	447	547	59	71	948	1048	1148	1487	1506	2000	11204	-1
1027	10	0	1344	684	664	624	39	28	604	614	448	548	59	71	949	1049	1149	1487	1506	2000	11204	-1
1028	10	0	1344	684	664	624	39	28	604	614	448	548	59	71	949	1049	1149	1487	1506	2000	11204	-1
1029	13	0	1345	685	665	625	40	29	605	615	449	549	60	72	950	1050	1150	1488	1507	2000	-1	-1
1030	13	0	1345	685	665	625	40	29	605	615	449	549	60	72	950	1050	1150	1488	1507	2000	-1	-1
1031	13	0	1345	685	665	625	40	29	605	615	450	550	60	72	951	1051	1151	1488	1507	2000	-1	-1
1032	13	0	1345	685	665	625	40	29	605	615	449	549	5	84	950	1050	1150	1488	1507	2000	-1	-1
1033	13	0	1345	685	665	625	40	29	605	615	450	550	5	84	951	1051	1151	1488	1507	2000	-1	-1
1034	13	0	1345	685	665	625	40	29	605	615	450	550	5	84	951	1051	1151	1488	1507	2000	-1	-1
1035	13	0	1345	685	665	625	40	29	605	615	451	551	5	84	952	1052	1152	1488	1507	2000	-1	-1
1036	13	0	1345	685	665	625	40	29	605	615	451	551	60	72	952	1052	1152	1488	1507	2000	-1	-1
1037	13	0	1345	685	665	625	40	29	605	615	452	552	60	72	953	1053	1153	1488	1507	2000	-1	-1
1038	13	0	1345	685	665	625	40	29	605	615	452	552	60	72	953	1053	1153	1488	1507	2000	-1	-1
1039	13	0	1345	685	665	625	40	29	605	615	453	553	60	72	954	1054	1154	1488	1507	2000	-1	-1
1040	13	0	1345	685	665	625	40	29	605	615	453	553	60	72	954	1054	1154	1488	1507	2000	-1	-1
1041	13	0	1345	685	665	625	40	29	605	615	454	554	60	72	955	1055	1155	1488	1507	2000	-1	-1
1042	13	0	1345	685	665	625	40	29	605	615	454	554	60	72	955	1055	1155	1488	1507	2000	-1	-1
1043	13	0	1345	685	665	625	40	29	605	615	455	555	60	72	956	1056	1156	1488	1507	2000	-1	-1
1044	13	0	1345	685	665	625	40	29	605	615	454	554	5	84	955	1055	1155	1488	1507	2000	-1	-1
1045	13	0	1345	685	665	625	40	29	605	615	455	555	5	84	956	1056	1156	1488	1507	2000	-1	-1
1046	13	0	1345	685	665	625	40	29	605	615	455	555	5	84	956	1056	1156	1488	1507	2000	-1	-1
1047	13	0	1345	685	665	625	40	29	605	615	456	556	5	84	957	1057	1157	1488	1507	2000	-1	-1
1048	13	0	1345	685	665	625	40	29	605	615	456	556	17	60	957	1057	1157	1488	1507	2000	-1	-1
1049	13	0	1345	685	665	625	40	29	605	615	457	557	17	60	958	1058	1158	1488	1507	2000	-1	-1
1050	13	0	1345	685	665	625	40	29	605	615	457	557	17	60	958	1058	1158	1488	1507	2000	-1	-1
1051	13	0	1345	685	665	625	40	29	605	615	458	558	17	60	959	1059	1159	1488	1507	2000	-1	-1
1052	13	0	1345	685	665	625	40	29	605	615	458	558	17	60	959	1059	1159	1488	1507	2000	-1	-1
1053	21	0	1346	686	666	626	41	30	606	616	459	559	18	61	960	1060	1160	1489	1508	2000	-1	-1
1054	21	0	1346	686	666	626	41	30	606	616	459	559	18	61	960	1060	1160	1489	1508	2000	-1	-1
1055	21	0	1346	686	666	626	41	30	606	616	460	560	18	61	961	1061	1161	1489	1508	2000	-1	-1
1056	21	0	1346	686	666	626	41	30	606	616	459	559	6	85	960	1060	1160	1489	1508	2000	-1	-1
1057	21	0	1346	686	666	626	41	30	606	616	460	560	6	85	961	1061	1161	1489	1508	2000	-1	-1
1058	21	0	1346	686	666	626	41	30	606	616	460	560	6	85	961	1061	1161	1489	1508	2000	-1	-1
1059	21	0	1346	686	666	626	41	30	606	616	461	561	6	85	962	1062	1162	1489	1508	2000	-1	-1
1060	21	0	1346	686	666	626	41	30	606	616	461	561	61	73	962	1062	1162	1489	1508	2000	-1	-1
1061	21	0	1346	686	666	626	41	30	606	616	462	562	61	73	963	1063	1163	1489	1508	2000	-1	-1
1062	21	0	1346	686	666	626	41	30	606	616	462	562	61	73	963	1063	1163	1489	1508	2000	-1	-1
1063	21	0	1346	686	666	626	41	30	606	616	463	563	61	73	964	1064	1164	1489	1508	2000	-1	-1
1064	21	0	1346	686	666	626	41	30	606	616	463	563	61	73	964	1064	1164	1489	1508	2000	-1	-1
1065	21	0	1346	686	666	626	41	30	606	616	464	564	61	73	965	1065	1165	1489	1508	2000	-1	-1
1066	21	0	1346	686	666	626	41	30	606	616	464	564	61	73	965	1065	1165	1489	1508	2000	-1	-1
1067	21	0	1346	686	666	626	41	30	606	616	465	565	61	73	966	1066	1166	1489	1508	2000	-1	-1
1068	21	0	1346	686	666	626	41	30	606	616	464	564	6	85	965	1065	1165	1489	1508	2000	-1	-1
1069	21	0	1346	686	666	626	41	30	606	616	465	565	6	85	966	1066	1166	1489	1508	2000	-1	-1
1070	21	0	1346	686	666	626	41	30	606	616	465	565	61	73	966	1066	1166	1489	1508	2000	-1	-1
1071	21	0	1346	686	666	626	41	30	606	616	466	566	61	73	967	1067	1167	1489	1508	2000	-1	-1
1072	21	0	1346	686	666	626	41	30	606	616	466	566	61	73	967	1067	1167	1489	1508	2000	-1	-1
1073	21	0	1346	686	666	626	41	30	606	616	467	567	61	73	968	1068	1168	1489	1508	2000	-1	-1
1074	21	0	1346	686	666	626	41	30	606	616	467	567	61	73	968	1068	1168	1489	1508	2000	-1	-1
1075	21	0	1346	686	666	626	41	30	606	616	468	568	61	73	969	1069	1169	1489	1508	2000	-1	-1
1076	21	0	1346	686	666	626	41	30	606	616	468	568	61	73	969	1069	1169	1489	1508	2000	-1	-1
1077	33	0	1347	687	667	627	42	31	607	617	469	569	62	74	970	1070	1170	1490	1509	2000	-1	-1
1078	33	0	1347	687	667	627	42	31	607	617	469	569	62	74	970	1070	1170	1490	1509	2000	-1	-1
1079	33	0	1347	687	667	627	42	31	607	617	470	570	62	74	971	1071	1171	1490	1509	2000	-1	-1
1080	33	0	1347	687	667	627	42	31	607	617	469	569	7	86	970	1070	1170	1490	1509	2000	-1	-1
1081	33	0	1347	687	667	627	42	31	607	617	470	570	7	86	971	1071	1171	1490	1509	2000	-1	-1
1082	33	0	1347	687	667	627	42	31	607	617	470	570	19	62	971	1071	1171	1490	1509	2000	-1	-1
1083	33	0	1347	687	667	627	42	31	607	617	471	571	19	62	972	1072	1172	1490	1509	2000	-1	-1
1084	33	0	1347	687	667	627	42	31	607	617	471	571	19	62	972	1072	1172	1490	1509	2000	-1	-1
1085	33	0	1347	687	667	627	42	31	607	617	472	572	19	62	973	1073	1173	1490	1509	2000	-1	-1
1086	33	0	1347	687	667	627	42	31	607	617	472	572	19	62	973	1073	1173	1490	1509	2000	-1	-1
1087	33	0	1347	687	667	627	42	31	607	617	473	573	19	62	974	1074	1174	1490	1509	2000	-1	-1
1088	33	0	1347	687	667	627	42	31	607	617	473	573	19	62	974	1074	1174	1490	1509	2000	-1	-1
1089	33	0	1347	687	667	627	42	31	607	617	474	574	19	62	975	1075	1175	1490	1509	2000	-1	-1
1090	33	0	1347	687	667	627	42	31	607	617	474	574	19	62	975	1075	1175	1490	1509	2000	-1	-1
1091	33	0	1347	687	667	627	42	31	607	617	475	575	19	62	976	1076	1176	1490	1509	2000	-1	-1
1092	33	0	1347	687	667	627	42	31	607	617	474	574	7	86	975	1075	1175	1490	1509	2000	-1	-1
1093	33	0	1347	687	667	627	42	31	607	617	475	575	7	86	976	1076	1176	1490	1509	2000	-1	-1
1094	33	0	1347	687	667	627	42	31	607	617	475	575	7	86	976	1076	1176	1490	1509	2000	-1	-1
1095	33	0	1347	687	667	627	42	31	607	617	476	576	7	86	977	1077	1177	1490	1509	2000	-1	-1
1096	33	0	1347	687	667	627	42	31	607	617	476	576	62	74	977	1077	1177	1490	1509	2000	-1	-1
1097	33	0	1347	687	667	627	42	31	607	617	477	577	62	74	978	1078	1178	1490	1509	2000	-1	-1
1098	33	0	1347	687	667	627	42	31	607	617	477	577	62	74	978	1078	1178	1490	1509	2000	-1	-1
1099	33	0	1347	687	667	627	42	31	607	617	478	578	62	74	979	1079	1179	1490	1509	2000	-1	-1
1100	33	0	1347	687	667	627	42	31	607	617	478	578	62	74	979	1079	1179	1490	1509	2000	-1	-1
1101	51	0	1348	688	668	628	43	32	608	618	479	579	63	75	980	1080	1180	1491	1510	2000	-1	-1
1102	51	0	1348	688	668	628	43	32	608	618	479	579	63	87	980	1080	1180	1491	1510	2000	-1	-1
1103	51	0	1348	688	668	628	43	32	608	618	480	580	63	87	981	1081	1181	1491	1510	2000	-1	-1
1104	51	0	1348	688	668	628	43	32	608	618	479	579	8	87	980	1080	1180	1491	1510	2000	-1	-1
1105	51	0	1348	688	668	628	43	32	608	618	480	580	8	87	981	1081	1181	1491	1510	2000	-1	-1
1106	51	0	1348	688	668	628	43	32	608	618	480	580	63	75	981	1081	1181	1491	1510	2000	-1	-1
1107	51	0	1348	688	668	628	43	32	608	618	481	581	63	75	982	1082	1182	1491	1510	2000	-1	-1
1108	51	0	1348	688	668	628	43	32	608	618	481	581	20	63	982	1082	1182	1491	1510	2000	-1	-1
1109	51	0	1348	688	668	628	43	32	608	618	482	582	20	63	983	1083	1183	1491	1510	2000	-1	-1
1110	51	0	1348	688	668	628	43	32	608	618	482	582	63	75	983	1083	1183	1491	1510	2000	-1	-1
1111	51	0	1348	688	668	628	43	32	608	618	483	583	63	75	984	1084	1184	1491	1510	2000	-1	-1
1112	51	0	1348	688	668	628	43	32	608	618	483	583	63	75	984	1084	1184	1491	1510	2000	-1	-1
1113	51	0	1348	688	668	628	43	32	608	618	484	584	63	75	985	1085	1185	1491	1510	2000	-1	-1
1114	51	0	1348	688	668	628	43	32	608	618	483	583	8	87	984	1084	1184	1491	1510	2000	-1	-1
1115	51	0	1348	688	668	628	43	32	608	618	484	584	8	87	985	1085	1185	1491	1510	2000	-1	-1
1116	51	0	1348	688	668	628	43	32	608	618	484	584	8	87	985	1085	1185	1491	1510	2000	-1	-1
1117	51	0	1348	688	668	628	43	32	608	618	485	585	8	87	986	1086	1186	1491	1510	2000	-1	-1
1118	51	0	1348	688	668	628	43	32	608	618	485	585	63	75	986	1086	1186	1491	1510	2000	-1	-1
1119	51	0	1348	688	668	628	43	32	608	618	486	586	63	75	987	1087	1187	1491	1510	2000	-1	-1
1120	51	0	1348	688	668	628	43	32	608	618	486	586	63	75	987	1087	1187	1491	1510	2000	-1	-1
1121	51	0	1348	688	668	628	43	32	608	618	487	587	63	75	988	1088	1188	1491	1510	2000	-1	-1
1122	51	0	1348	688	668	628	43	32	608	618	487	587	63	75	988	1088	1188	1491	1510	2000	-1	-1
1123	51	0	1348	688	668	628	43	32	608	618	488	588	63	75	989	1089	1189	1491	1510	2000	-1	-1
1124	61	0	1349	33	489	589	9	88	609	44	629	669	689	990	1090	1190	1492	1511	2000	-1	-1	-1
1125	61	0	1349	33	490	590	9	88	609	44	629	669	689	991	1091	1191	1492	1511	2000	-1	-1	-1
1126	51	0	1348	32	487	587	8	87	608	618	43	628	668	688	988	1088	1188	1491	1510	2000	-1	-1
1127	51	0	1348	32	488	588	8	87	608	618	43	628	668	688	989	1089	1189	1491	1510	2000	-1	-1
1128	51	0	1348	32	488	588	75	87	608	618	43	628	668	688	989	1089	1189	1491	1510	2000	9092	-1
1129	61	0	1349	33	489	589	76	88	609	44	629	669	689	990	1090	1190	1492	1511	2000	9092	-1	-1
1130	61	0	1349	689	669	629	44	33	609	490	590	76	88	991	1091	1191	1492	1511	2000	9092	-1	-1
1131	61	0	1349	689	669	629	44	33	609	491	591	76	88	992	1092	1192	1492	1511	2000	9092	-1	-1
1132	61	0	1349	689	669	629	44	33	609	491	591	76	88	992	1092	1192	1492	1511	2000	9092	-1	-1
1133	61	0	1349	689	669	629	44	33	609	492	592	76	88	993	1093	1193	1492	1511	2000	9092	-1	-1
1134	61	0	1349	689	669	629	44	33	609	491	591	9	88	992	1092	1192	1492	1511	2000	-1	-1	-1
1135	61	0	1349	689	669	629	44	33	609	492	592	9	88	993	1093	1193	1492	1511	2000	-1	-1	-1
1136	61	0	1349	689	669	629	44	33	609	492	592	64	76	993	1093	1193	1492	1511	2000	-1	-1	-1
1137	61	0	1349	689	669	629	44	33	609	493	593	64	76	994	1094	1194	1492	1511	2000	-1	-1	-1
1138	61	0	1349	689	669	629	44	33	609	493	593	64	76	994	1094	1194	1492	1511	2000	-1	-1	-1
1139	61	0	1349	689	669	629	44	33	609	494	594	64	76	995	1095	1195	1492	1511	2000	-1	-1	-1
1140	61	0	1349	689	669	629	44	33	609	494	594	64	76	995	1095	1195	1492	1511	2000	-1	-1	-1
1141	61	0	1349	689	669	629	44	33	609	495	595	64	76	996	1096	1196	1492	1511	2000	-1	-1	-1
1142	61	0	1349	689	669	629	44	33	609	495	595	64	76	996	1096	1196	1492	1511	2000	-1	-1	-1
1143	61	0	1349	689	669	629	44	33	609	496	596	64	76	997	1097	1197	1492	1511	2000	-1	-1	-1
1144	61	0	1349	689	669	629	44	33	609	495	595	9	88	996	1096	1196	1492	1511	2000	-1	-1	-1
1145	61	0	1349	689	669	629	44	33	609	496	596	9	88	997	1097	1197	1492	1511	2000	-1	-1	-1
1146	61	0	1349	689	669	629	44	33	609	496	596	21	88	997	1097	1197	1492	1511	2000	-1	-1	-1
1147	61	0	1349	689	669	629	44	33	609	497	597	21	88	998	1098	1198	1492	1511	2000	-1	-1	-1
1148	61	0	1349	689	669	629	44	33	609	497	597	21	88	998	1098	1198	1492	1511	2000	-1	-1	-1
1149	61	0	1349	689	669	629	44	33	609	498	598	21	88	999	1099	1199	1492	1511	2000	-1	-1	-1
1150	61	0	1349	689	669	629	44	33	609	498	598	21	88	999	1099	1199	1492	1511	2000	-1	-1	-1
1151	88	0	1349	689	669	629	44	34	609	499	599	22	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1152	88	0	1349	689	669	629	44	34	609	499	599	22	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1153	88	0	1349	689	669	629	44	34	609	499	599	22	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1154	88	0	1349	689	669	629	44	34	609	499	599	10	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1155	88	0	1349	689	669	629	44	34	609	499	599	10	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1156	88	0	1349	689	669	629	44	34	609	499	599	65	89	999	1099	1199	1493	1512	2000	9092	-1	-1
1157	88	0	1349	689	669	629	44	34	609	499	599	65	89	999	1099	1199	1493	1512	2000	9092	-1	-1
1158	88	0	1349	689	669	629	44	34	609	499	599	10	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1159	88	0	1349	689	669	629	44	34	609	499	599	10	89	999	1099	1199	1493	1512	2000	-1	-1	-1
1160	88	0	1349	689	669	629	44	34	609	499	599	65	89	999	1099	1199	1493	1512	2000	9092	-1	-1
1161	88	0	1349	689	669	629	44	34	609	499	599	65	89	999	1099	1199	1493	1512	2000	9092	-1	-1
1162	88	0	1349	689	669	629	44	34	609	499	599	65	89	999	1099	1199	1493	1512	2000	9092	-1	-1
1163	88	0	1349	689	669	629	44	34	609	499	599	65	89	999	1099	1199	1493	1512	2000	9092	-1	-1
1166	5	0	25	414	514	56	68	601	611	36	621	661	681	1115	1314	1315	1484	11201	-1	-1	-1	-1
1167	5	0	25	415	515	56	68	601	611	36	621	661	681	1116	1314	1315	1484	11201	-1	-1	-1	-1
1168	5	0	25	416	516	56	68	601	611	36	621	661	681	1117	1314	1315	1484	11201	-1	-1	-1	-1
1169	5	0	25	417	517	56	68	601	611	36	621	661	681	1118	1314	1315	1484	11201	-1	-1	-1	-1
1170	5	0	25	418	518	56	68	601	611	36	621	661	681	1119	1314	1315	1484	11201	-1	-1	-1	-1
1171	5	0	26	419	519	57	69	602	612	37	622	662	682	920	1020	1120	1314	1315	2000	11202	-1	-1
1172	5	0	26	420	520	14	57	602	612	37	622	662	682	921	1021	1121	1314	1315	1316	1484	2000	11202
1173	5	0	26	421	521	14	57	602	612	37	622	662	682	922	1022	1122	1314	1315	1316	1484	2000	11202
1174	5	0	26	422	522	14	57	602	612	37	622	662	682	923	1023	1123	1314	1315	1316	1484	2000	11202
1175	5	0	26	423	523	57	69	602	612	37	622	662	682	924	1024	1124	1314	1315	1316	1484	2000	11202
1176	6	0	26	424	524	57	69	602	612	37	622	662	682	925	1025	1125	1314	1315	1316	1485	2000	11202
1177	6	0	26	425	525	57	69	602	612	37	622	662	682	926	1026	1126	1314	1315	1316	1485	2000	11202
1178	6	0	26	426	526	14	57	602	612	37	622	662	682	927	1027	1127	1314	1315	1316	1480	1485	2000
1179	6	0	26	427	527	14	57	602	612	37	622	662	682	928	1028	1128	1314	1315	1316	1480	1485	2000
1180	6	0	26	428	528	14	57	602	612	37	622	662	682	929	1029	1129	1314	1315	1316	1480	1485	2000
1181	4	0	25	410	510	1	80	601	611	36	621	661	681	1111	1290	-1	-1	-1	-1	-1	-1	-1
1182	4	0	25	411	511	1	80	601	611	36	621	661	681	1112	1290	-1	-1	-1	-1	-1	-1	-1
1183	4	0	25	412	512	1	80	601	611	36	621	661	681	1113	1290	-1	-1	-1	-1	-1	-1	-1
1184	4	0	25	413	513	1	80	601	611	36	621	661	681	1114	1290	-1	-1	-1	-1	-1	-1	-1
1185	5	0	25	414	514	1	80	601	611	36	621	661	681	1115	1290	-1	-1	-1	-1	-1	-1	-1
1186	5	0	25	415	515	1	80	601	611	36	621	661	681	1116	1290	-1	-1	-1	-1	-1	-1	-1
1187	5	0	25	416	516	1	80	601	611	36	621	661	681	1117	1290	-1	-1	-1	-1	-1	-1	-1
1188	5	0	25	417	517	1	80	601	611	36	621	661	681	1118	1290	-1	-1	-1	-1	-1	-1	-1
1189	5	0	25	418	518	1	80	601	611	36	621	661	681	1119	1290	-1	-1	-1	-1	-1	-1	-1
1190	5	0	26	419	519	2	81	602	612	37	622	662	682	920	1020	1120	1290	1484	2000	-1	-1	-1
1191	5	0	26	420	520	2	81	602	612	37	622	662	682	921	1021	1121	1290	1484	2000	-1	-1	-1
1192	5	0	26	421	521	2	81	602	612	37	622	662	682	922	1022	1122	1290	1484	2000	-1	-1	-1
1193	5	0	26	422	522	2	81	602	612	37	622	662	682	923	1023	1123	1290	1484	2000	-1	-1	-1
1194	5	0	26	423	523	2	81	602	612	37	622	662	682	924	1024	1124	1290	1484	2000	-1	-1	-1
1195	6	0	26	424	524	2	81	602	612	37	622	662	682	925	1025	1125	1290	1485	2000	-1	-1	-1
1196	6	0	26	425	525	2	81	602	612	37	622	662	682	926	1026	1126	1290	1485	2000	-1	-1	-1
1197	6	0	26	426	526	2	81	602	612	37	622	662	682	927	1027	1127	1290	1485	2000	-1	-1	-1
1198	6	0	26	427	527	2	81	602	612	37	622	662	682	928	1028	1128	1290	1485	2000	-1	-1	-1
1199	6	0	26	428	528	2	81	602	612	37	622	662	682	929	1029	1129	1290	1485	2000	-1	-1	-1
1200	6	0	27	429	529	3	82	603	613	38	623	663	683	930	1030	1130	1290	1485	2000	-1	-1	-1
1201	6	0	27	430	530	58	70	603	613	38	623	663	683	931	1031	1131	1290	1485	2000	-1	-1	-1
1202	6	0	27	431	531	58	70	603	613	38	623	663	683	932	1032	1132	1290	1485	2000	-1	-1	-1
1203	6	0	27	432	532	58	70	603	613	38	623	663	683	933	1033	1133	1290	1485	2000	-1	-1	-1
1204	6	0	27	433	533	58	70	603	613	38	623	663	683	934	1034	1134	1290	1485	2000	-1	-1	-1
1205	8	0	27	434	534	58	70	603	613	38	623	663	683	935	1035	1135	1290	1486	2000	-1	-1	-1
1206	8	0	27	435	535	58	70	603	613	38	623	663	683	936	1036	1136	1290	1486	2000	-1	-1	-1
1207	8	0	27	436	536	58	70	603	613	38	623	663	683	937	1037	1137	1290	1486	2000	-1	-1	-1
1208	8	0	27	437	537	58	70	603	613	38	623	663	683	938	1038	1138	1290	1486	2000	-1	-1	-1
